Facility ID,Measure Name,Score,Compared to National
000386,Clostridium difficile (C.diff) infections,0.664,No Different
000386,Methicillin-resistant Staphylococcus aureus (MRSA),0.87,No Different
000387,Methicillin-resistant Staphylococcus aureus (MRSA),0.802,No Different
000387,Catheter-associated urinary tract infections (CAUTI),0.825,No Different
000387,Central line-associated bloodstream infections (CLABSI),1.07,No Different
000388,Clostridium difficile (C.diff) infections,0.817,Worse
000388,Central line-associated bloodstream infections (CLABSI),1.079,No Different
000388,Methicillin-resistant Staphylococcus aureus (MRSA),1.038,Better
000388,Surgical site infections (SSI) - Colon surgery,1.253,No Different
000388,Surgical site infections (SSI) - Abdominal hysterectomy,1.245,No Different
000389,Catheter-associated urinary tract infections (CAUTI),0.496,Better
000389,Surgical site infections (SSI) - Colon surgery,0.1,Worse
000389,Clostridium difficile (C.diff) infections,0.1,No Different
000390,Surgical site infections (SSI) - Abdominal hysterectomy,1.224,No Different
000390,Surgical site infections (SSI) - Colon surgery,1.462,Better
000390,Methicillin-resistant Staphylococcus aureus (MRSA),1.558,No Different
000390,Clostridium difficile (C.diff) infections,1.436,No Different
000391,Clostridium difficile (C.diff) infections,1.074,No Different
000391,Surgical site infections (SSI) - Colon surgery,0.997,No Different
000391,Catheter-associated urinary tract infections (CAUTI),0.957,No Different
000391,Central line-associated bloodstream infections (CLABSI),0.669,No Different
000391,Surgical site infections (SSI) - Abdominal hysterectomy,0.771,Better
000392,Surgical site infections (SSI) - Colon surgery,1.243,Worse
000392,Surgical site infections (SSI) - Abdominal hysterectomy,1.228,Worse
000392,Catheter-associated urinary tract infections (CAUTI),0.922,No Different
000392,Clostridium difficile (C.diff) infections,0.688,No Different
000393,Central line-associated bloodstream infections (CLABSI),1.298,No Different
000393,Methicillin-resistant Staphylococcus aureus (MRSA),1.448,No Different
000393,Surgical site infections (SSI) - Colon surgery,1.326,No Different
000393,Clostridium difficile (C.diff) infections,1.201,No Different
000393,Catheter-associated urinary tract infections (CAUTI),1.582,No Different
000394,Clostridium difficile (C.diff) infections,1.674,No Different
000394,Central line-associated bloodstream infections (CLABSI),1.365,No Different
000394,Surgical site infections (SSI) - Abdominal hysterectomy,1.242,No Different
000394,Catheter-associated urinary tract infections (CAUTI),1.476,Better
000394,Methicillin-resistant Staphylococcus aureus (MRSA),1.756,No Different
000395,Surgical site infections (SSI) - Abdominal hysterectomy,0.964,No Different
000395,Clostridium difficile (C.diff) infections,0.41,No Different
000395,Central line-associated bloodstream infections (CLABSI),0.848,No Different
000395,Methicillin-resistant Staphylococcus aureus (MRSA),0.935,No Different
000395,Surgical site infections (SSI) - Colon surgery,1.313,Worse
000396,Methicillin-resistant Staphylococcus aureus (MRSA),1.072,Better
000396,Catheter-associated urinary tract infections (CAUTI),0.736,No Different
000396,Clostridium difficile (C.diff) infections,1.448,No Different
000396,Surgical site infections (SSI) - Abdominal hysterectomy,0.932,Worse
000397,Clostridium difficile (C.diff) infections,0.394,No Different
000397,Surgical site infections (SSI) - Abdominal hysterectomy,0.688,No Different
000397,Catheter-associated urinary tract infections (CAUTI),0.554,No Different
000397,Central line-associated bloodstream infections (CLABSI),0.333,No Different
000397,Methicillin-resistant Staphylococcus aureus (MRSA),0.902,Worse
000398,Clostridium difficile (C.diff) infections,0.374,Better
000398,Surgical site infections (SSI) - Abdominal hysterectomy,0.629,No Different
000398,Surgical site infections (SSI) - Colon surgery,0.775,Better
000398,Methicillin-resistant Staphylococcus aureus (MRSA),0.827,No Different
000398,Catheter-associated urinary tract infections (CAUTI),0.71,No Different
000399,Catheter-associated urinary tract infections (CAUTI),0.59,No Different
000399,Surgical site infections (SSI) - Abdominal hysterectomy,0.91,Worse
000399,Methicillin-resistant Staphylococcus aureus (MRSA),0.776,No Different
000399,Clostridium difficile (C.diff) infections,0.696,Better
000399,Central line-associated bloodstream infections (CLABSI),1.065,Worse
000400,Surgical site infections (SSI) - Abdominal hysterectomy,1.227,Better
000400,Methicillin-resistant Staphylococcus aureus (MRSA),1.247,No Different
000400,Catheter-associated urinary tract infections (CAUTI),1.034,No Different
000400,Surgical site infections (SSI) - Colon surgery,1.083,No Different
000400,Central line-associated bloodstream infections (CLABSI),1.423,No Different
000401,Surgical site infections (SSI) - Abdominal hysterectomy,1.388,No Different
000401,Surgical site infections (SSI) - Colon surgery,1.195,No Different
000401,Methicillin-resistant Staphylococcus aureus (MRSA),1.254,No Different
000401,Clostridium difficile (C.diff) infections,1.347,Better
000402,Surgical site infections (SSI) - Abdominal hysterectomy,1.199,No Different
000402,Central line-associated bloodstream infections (CLABSI),0.735,Worse
000402,Methicillin-resistant Staphylococcus aureus (MRSA),1.035,No Different
000402,Surgical site infections (SSI) - Colon surgery,0.682,Better
000402,Clostridium difficile (C.diff) infections,1.058,No Different
000402,Catheter-associated urinary tract infections (CAUTI),1.267,Worse
000403,Surgical site infections (SSI) - Colon surgery,1.226,No Different
000403,Surgical site infections (SSI) - Abdominal hysterectomy,1.154,Worse
000403,Methicillin-resistant Staphylococcus aureus (MRSA),1.12,Better
000403,Catheter-associated urinary tract infections (CAUTI),1.479,No Different
000403,Central line-associated bloodstream infections (CLABSI),1.123,No Different
000403,Clostridium difficile (C.diff) infections,1.202,Better
000404,Methicillin-resistant Staphylococcus aureus (MRSA),0.322,No Different
000404,Central line-associated bloodstream infections (CLABSI),0.552,No Different
000404,Catheter-associated urinary tract infections (CAUTI),0.485,Worse
000404,Clostridium difficile (C.diff) infections,0.1,No Different
000404,Surgical site infections (SSI) - Abdominal hysterectomy,0.743,No Different
000405,Surgical site infections (SSI) - Colon surgery,1.033,No Different
000405,Methicillin-resistant Staphylococcus aureus (MRSA),0.72,Better
000405,Central line-associated bloodstream infections (CLABSI),0.959,Better
000406,Surgical site infections (SSI) - Abdominal hysterectomy,1.18,No Different
000406,Methicillin-resistant Staphylococcus aureus (MRSA),1.07,Better
000406,Surgical site infections (SSI) - Colon surgery,1.192,Better
000406,Central line-associated bloodstream infections (CLABSI),0.876,Better
000406,Catheter-associated urinary tract infections (CAUTI),0.725,Better
000406,Clostridium difficile (C.diff) infections,0.911,No Different
000407,Central line-associated bloodstream infections (CLABSI),1.424,No Different
000407,Catheter-associated urinary tract infections (CAUTI),1.327,Worse
000407,Surgical site infections (SSI) - Abdominal hysterectomy,1.737,Worse
000407,Surgical site infections (SSI) - Colon surgery,1.613,Worse
000407,Clostridium difficile (C.diff) infections,1.564,No Different
000407,Methicillin-resistant Staphylococcus aureus (MRSA),1.461,No Different
000408,Methicillin-resistant Staphylococcus aureus (MRSA),1.685,Worse
000408,Surgical site infections (SSI) - Abdominal hysterectomy,1.355,No Different
000408,Central line-associated bloodstream infections (CLABSI),1.068,Better
000408,Clostridium difficile (C.diff) infections,1.217,No Different
000409,Clostridium difficile (C.diff) infections,1.599,No Different
000409,Catheter-associated urinary tract infections (CAUTI),0.946,No Different
000409,Central line-associated bloodstream infections (CLABSI),1.476,Worse
000409,Methicillin-resistant Staphylococcus aureus (MRSA),1.393,No Different
000410,Surgical site infections (SSI) - Colon surgery,0.578,No Different
000410,Catheter-associated urinary tract infections (CAUTI),0.493,No Different
000410,Methicillin-resistant Staphylococcus aureus (MRSA),1.076,No Different
000410,Central line-associated bloodstream infections (CLABSI),0.433,No Different
000410,Clostridium difficile (C.diff) infections,0.47,No Different
000411,Surgical site infections (SSI) - Colon surgery,0.596,No Different
000411,Surgical site infections (SSI) - Abdominal hysterectomy,0.718,No Different
000411,Catheter-associated urinary tract infections (CAUTI),0.503,No Different
000411,Clostridium difficile (C.diff) infections,0.455,No Different
000411,Methicillin-resistant Staphylococcus aureus (MRSA),0.331,No Different
000411,Central line-associated bloodstream infections (CLABSI),0.524,Better
000412,Methicillin-resistant Staphylococcus aureus (MRSA),1.044,No Different
000412,Central line-associated bloodstream infections (CLABSI),0.796,No Different
000412,Surgical site infections (SSI) - Colon surgery,0.48,No Different
000413,Clostridium difficile (C.diff) infections,1.195,Worse
000413,Surgical site infections (SSI) - Abdominal hysterectomy,0.963,No Different
000413,Catheter-associated urinary tract infections (CAUTI),1.247,No Different
000413,Methicillin-resistant Staphylococcus aureus (MRSA),1.365,No Different
000413,Surgical site infections (SSI) - Colon surgery,0.838,Better
000413,Central line-associated bloodstream infections (CLABSI),1.399,Worse
000414,Clostridium difficile (C.diff) infections,1.134,No Different
000414,Central line-associated bloodstream infections (CLABSI),0.729,Worse
000414,Methicillin-resistant Staphylococcus aureus (MRSA),0.836,Worse
000415,Methicillin-resistant Staphylococcus aureus (MRSA),1.438,No Different
000415,Surgical site infections (SSI) - Abdominal hysterectomy,0.922,Better
000415,Surgical site infections (SSI) - Colon surgery,1.264,No Different
000416,Surgical site infections (SSI) - Abdominal hysterectomy,0.192,Better
000416,Clostridium difficile (C.diff) infections,0.745,No Different
000416,Central line-associated bloodstream infections (CLABSI),0.423,No Different
000416,Catheter-associated urinary tract infections (CAUTI),0.719,Better
000416,Surgical site infections (SSI) - Colon surgery,0.565,Worse
000416,Methicillin-resistant Staphylococcus aureus (MRSA),0.198,No Different
000417,Catheter-associated urinary tract infections (CAUTI),1.056,No Different
000417,Surgical site infections (SSI) - Colon surgery,0.963,No Different
000417,Clostridium difficile (C.diff) infections,1.092,No Different
000417,Methicillin-resistant Staphylococcus aureus (MRSA),1.254,No Different
000418,Surgical site infections (SSI) - Abdominal hysterectomy,0.451,No Different
000418,Surgical site infections (SSI) - Colon surgery,0.471,No Different
000418,Methicillin-resistant Staphylococcus aureus (MRSA),0.55,No Different
000418,Clostridium difficile (C.diff) infections,0.868,No Different
000418,Central line-associated bloodstream infections (CLABSI),0.742,Worse
000419,Surgical site infections (SSI) - Colon surgery,1.171,No Different
000419,Central line-associated bloodstream infections (CLABSI),1.008,Better
000419,Surgical site infections (SSI) - Abdominal hysterectomy,0.915,No Different
000419,Methicillin-resistant Staphylococcus aureus (MRSA),1.11,No Different
000419,Catheter-associated urinary tract infections (CAUTI),1.403,No Different
000420,Methicillin-resistant Staphylococcus aureus (MRSA),1.004,Better
000420,Catheter-associated urinary tract infections (CAUTI),0.679,No Different
000420,Surgical site infections (SSI) - Colon surgery,0.778,No Different
000420,Clostridium difficile (C.diff) infections,0.699,No Different
000420,Central line-associated bloodstream infections (CLABSI),0.956,No Different
000420,Surgical site infections (SSI) - Abdominal hysterectomy,0.954,Worse
000421,Clostridium difficile (C.diff) infections,1.203,Worse
000421,Central line-associated bloodstream infections (CLABSI),1.112,No Different
000421,Surgical site infections (SSI) - Colon surgery,1.217,No Different
000421,Catheter-associated urinary tract infections (CAUTI),1.009,Worse
000421,Surgical site infections (SSI) - Abdominal hysterectomy,1.201,No Different
000422,Clostridium difficile (C.diff) infections,0.756,No Different
000422,Catheter-associated urinary tract infections (CAUTI),0.893,No Different
000422,Surgical site infections (SSI) - Colon surgery,0.853,No Different
000422,Central line-associated bloodstream infections (CLABSI),0.716,No Different
000422,Surgical site infections (SSI) - Abdominal hysterectomy,0.858,No Different
000422,Methicillin-resistant Staphylococcus aureus (MRSA),0.407,No Different
000423,Surgical site infections (SSI) - Abdominal hysterectomy,1.145,No Different
000423,Clostridium difficile (C.diff) infections,0.977,Worse
000423,Central line-associated bloodstream infections (CLABSI),1.47,Better
000424,Central line-associated bloodstream infections (CLABSI),0.719,No Different
000424,Clostridium difficile (C.diff) infections,0.678,No Different
000424,Methicillin-resistant Staphylococcus aureus (MRSA),0.812,No Different
000424,Surgical site infections (SSI) - Colon surgery,0.941,No Different
000424,Surgical site infections (SSI) - Abdominal hysterectomy,0.925,Better
000424,Catheter-associated urinary tract infections (CAUTI),0.709,Better
000425,Surgical site infections (SSI) - Colon surgery,1.385,No Different
000425,Clostridium difficile (C.diff) infections,1.298,No Different
000425,Catheter-associated urinary tract infections (CAUTI),1.432,No Different
000426,Catheter-associated urinary tract infections (CAUTI),1.278,Better
000426,Surgical site infections (SSI) - Abdominal hysterectomy,1.438,No Different
000426,Surgical site infections (SSI) - Colon surgery,1.54,Better
000427,Surgical site infections (SSI) - Abdominal hysterectomy,0.679,No Different
000427,Central line-associated bloodstream infections (CLABSI),1.272,No Different
000427,Catheter-associated urinary tract infections (CAUTI),0.557,No Different
000427,Surgical site infections (SSI) - Colon surgery,0.669,Better
000427,Clostridium difficile (C.diff) infections,0.862,No Different
000427,Methicillin-resistant Staphylococcus aureus (MRSA),0.657,No Different
000428,Surgical site infections (SSI) - Colon surgery,1.007,No Different
000428,Catheter-associated urinary tract infections (CAUTI),0.541,No Different
000428,Methicillin-resistant Staphylococcus aureus (MRSA),0.869,Better
000429,Surgical site infections (SSI) - Colon surgery,0.721,No Different
000429,Methicillin-resistant Staphylococcus aureus (MRSA),0.652,No Different
000429,Central line-associated bloodstream infections (CLABSI),1.118,Better
000430,Central line-associated bloodstream infections (CLABSI),0.405,No Different
000430,Clostridium difficile (C.diff) infections,0.678,No Different
000430,Surgical site infections (SSI) - Abdominal hysterectomy,0.759,Better
000430,Methicillin-resistant Staphylococcus aureus (MRSA),0.233,Worse
000431,Methicillin-resistant Staphylococcus aureus (MRSA),1.281,Better
000431,Catheter-associated urinary tract infections (CAUTI),1.309,No Different
000431,Central line-associated bloodstream infections (CLABSI),1.186,Worse
000431,Clostridium difficile (C.diff) infections,0.749,No Different
000431,Surgical site infections (SSI) - Abdominal hysterectomy,0.698,No Different
000431,Surgical site infections (SSI) - Colon surgery,0.916,No Different
000432,Surgical site infections (SSI) - Colon surgery,0.976,Better
000432,Catheter-associated urinary tract infections (CAUTI),1.044,No Different
000432,Surgical site infections (SSI) - Abdominal hysterectomy,1.336,No Different
000433,Surgical site infections (SSI) - Colon surgery,0.663,No Different
000433,Central line-associated bloodstream infections (CLABSI),0.874,No Different
000433,Methicillin-resistant Staphylococcus aureus (MRSA),0.784,Worse
000433,Clostridium difficile (C.diff) infections,0.482,Worse
000433,Catheter-associated urinary tract infections (CAUTI),0.381,No Different
000433,Surgical site infections (SSI) - Abdominal hysterectomy,0.692,No Different
000434,Methicillin-resistant Staphylococcus aureus (MRSA),0.575,Better
000434,Central line-associated bloodstream infections (CLABSI),1.267,Better
000434,Surgical site infections (SSI) - Colon surgery,1.29,No Different
000435,Central line-associated bloodstream infections (CLABSI),0.632,Worse
000435,Methicillin-resistant Staphylococcus aureus (MRSA),0.529,No Different
000435,Surgical site infections (SSI) - Colon surgery,0.753,No Different
000435,Catheter-associated urinary tract infections (CAUTI),0.87,No Different
000435,Surgical site infections (SSI) - Abdominal hysterectomy,0.588,Better
000436,Surgical site infections (SSI) - Colon surgery,1.723,No Different
000436,Catheter-associated urinary tract infections (CAUTI),1.351,No Different
000436,Clostridium difficile (C.diff) infections,1.854,No Different
000436,Surgical site infections (SSI) - Abdominal hysterectomy,1.289,No Different
000436,Central line-associated bloodstream infections (CLABSI),1.499,Better
000436,Methicillin-resistant Staphylococcus aureus (MRSA),1.838,No Different
000437,Surgical site infections (SSI) - Abdominal hysterectomy,0.583,No Different
000437,Methicillin-resistant Staphylococcus aureus (MRSA),0.959,No Different
000437,Central line-associated bloodstream infections (CLABSI),1.153,Worse
000437,Surgical site infections (SSI) - Colon surgery,0.828,No Different
000438,Clostridium difficile (C.diff) infections,1.045,No Different
000438,Surgical site infections (SSI) - Abdominal hysterectomy,0.667,No Different
000438,Central line-associated bloodstream infections (CLABSI),0.915,Better
000439,Surgical site infections (SSI) - Abdominal hysterectomy,0.618,No Different
000439,Catheter-associated urinary tract infections (CAUTI),0.803,No Different
000439,Central line-associated bloodstream infections (CLABSI),0.859,Better
000440,Methicillin-resistant Staphylococcus aureus (MRSA),1.349,No Different
000440,Catheter-associated urinary tract infections (CAUTI),1.231,No Different
000440,Surgical site infections (SSI) - Abdominal hysterectomy,1.261,No Different
000440,Surgical site infections (SSI) - Colon surgery,1.088,Better
000440,Clostridium difficile (C.diff) infections,1.414,Better
000440,Central line-associated bloodstream infections (CLABSI),1.372,No Different
000441,Clostridium difficile (C.diff) infections,1.553,Better
000441,Surgical site infections (SSI) - Abdominal hysterectomy,1.602,No Different
000441,Surgical site infections (SSI) - Colon surgery,1.257,Worse
000441,Catheter-associated urinary tract infections (CAUTI),1.267,Better
000441,Central line-associated bloodstream infections (CLABSI),1.494,No Different
000442,Surgical site infections (SSI) - Colon surgery,0.739,No Different
000442,Catheter-associated urinary tract infections (CAUTI),0.983,No Different
000442,Central line-associated bloodstream infections (CLABSI),0.822,No Different
000442,Surgical site infections (SSI) - Abdominal hysterectomy,1.145,No Different
000442,Clostridium difficile (C.diff) infections,0.805,No Different
000442,Methicillin-resistant Staphylococcus aureus (MRSA),0.873,No Different
000443,Central line-associated bloodstream infections (CLABSI),1.251,No Different
000443,Methicillin-resistant Staphylococcus aureus (MRSA),1.154,Worse
000443,Surgical site infections (SSI) - Colon surgery,0.867,No Different
000443,Surgical site infections (SSI) - Abdominal hysterectomy,1.008,Better
000444,Catheter-associated urinary tract infections (CAUTI),0.817,No Different
000444,Clostridium difficile (C.diff) infections,0.884,No Different
000444,Surgical site infections (SSI) - Abdominal hysterectomy,0.996,Better
000445,Surgical site infections (SSI) - Abdominal hysterectomy,0.921,No Different
000445,Catheter-associated urinary tract infections (CAUTI),0.841,Worse
000445,Central line-associated bloodstream infections (CLABSI),0.974,No Different
000445,Clostridium difficile (C.diff) infections,0.986,No Different
000446,Methicillin-resistant Staphylococcus aureus (MRSA),1.677,No Different
000446,Central line-associated bloodstream infections (CLABSI),1.713,No Different
000446,Surgical site infections (SSI) - Colon surgery,1.244,No Different
000446,Catheter-associated urinary tract infections (CAUTI),1.217,No Different
000446,Surgical site infections (SSI) - Abdominal hysterectomy,1.664,Better
000447,Catheter-associated urinary tract infections (CAUTI),1.112,No Different
000447,Central line-associated bloodstream infections (CLABSI),1.335,No Different
000447,Surgical site infections (SSI) - Colon surgery,1.156,No Different
000447,Surgical site infections (SSI) - Abdominal hysterectomy,1.643,Better
000447,Clostridium difficile (C.diff) infections,1.45,Worse
000448,Catheter-associated urinary tract infections (CAUTI),1.324,Worse
000448,Surgical site infections (SSI) - Colon surgery,1.431,No Different
000448,Surgical site infections (SSI) - Abdominal hysterectomy,1.627,No Different
000448,Clostridium difficile (C.diff) infections,1.539,No Different
000449,Surgical site infections (SSI) - Colon surgery,1.155,No Different
000449,Methicillin-resistant Staphylococcus aureus (MRSA),0.913,No Different
000449,Catheter-associated urinary tract infections (CAUTI),1.13,No Different
000449,Surgical site infections (SSI) - Abdominal hysterectomy,1.354,No Different
000450,Catheter-associated urinary tract infections (CAUTI),1.539,No Different
000450,Central line-associated bloodstream infections (CLABSI),1.661,No Different
000450,Clostridium difficile (C.diff) infections,1.499,No Different
000450,Methicillin-resistant Staphylococcus aureus (MRSA),1.439,No Different
000451,Methicillin-resistant Staphylococcus aureus (MRSA),1.161,No Different
000451,Central line-associated bloodstream infections (CLABSI),1.248,No Different
000451,Surgical site infections (SSI) - Colon surgery,0.84,No Different
000451,Catheter-associated urinary tract infections (CAUTI),1.043,No Different
000451,Surgical site infections (SSI) - Abdominal hysterectomy,1.251,Better
000451,Clostridium difficile (C.diff) infections,1.28,No Different
000452,Clostridium difficile (C.diff) infections,1.173,No Different
000452,Surgical site infections (SSI) - Colon surgery,1.107,No Different
000452,Methicillin-resistant Staphylococcus aureus (MRSA),1.114,No Different
000452,Surgical site infections (SSI) - Abdominal hysterectomy,0.811,Better
000453,Central line-associated bloodstream infections (CLABSI),1.759,No Different
000453,Catheter-associated urinary tract infections (CAUTI),1.159,No Different
000453,Clostridium difficile (C.diff) infections,1.276,No Different
000453,Methicillin-resistant Staphylococcus aureus (MRSA),1.13,Better
000454,Catheter-associated urinary tract infections (CAUTI),0.872,No Different
000454,Surgical site infections (SSI) - Colon surgery,0.661,Worse
000454,Clostridium difficile (C.diff) infections,0.503,No Different
000454,Surgical site infections (SSI) - Abdominal hysterectomy,0.738,No Different
000454,Methicillin-resistant Staphylococcus aureus (MRSA),0.947,No Different
000455,Clostridium difficile (C.diff) infections,0.932,No Different
000455,Catheter-associated urinary tract infections (CAUTI),1.307,No Different
000455,Surgical site infections (SSI) - Colon surgery,1.514,No Different
000455,Surgical site infections (SSI) - Abdominal hysterectomy,1.462,No Different
000455,Central line-associated bloodstream infections (CLABSI),1.295,Better
000456,Surgical site infections (SSI) - Colon surgery,0.795,No Different
000456,Surgical site infections (SSI) - Abdominal hysterectomy,1.005,No Different
000456,Catheter-associated urinary tract infections (CAUTI),0.549,No Different
000456,Clostridium difficile (C.diff) infections,0.934,Worse
000456,Central line-associated bloodstream infections (CLABSI),0.845,Better
000457,Clostridium difficile (C.diff) infections,0.679,Better
000457,Methicillin-resistant Staphylococcus aureus (MRSA),0.476,No Different
000457,Catheter-associated urinary tract infections (CAUTI),0.792,No Different
000458,Surgical site infections (SSI) - Colon surgery,0.858,No Different
000458,Catheter-associated urinary tract infections (CAUTI),0.616,No Different
000458,Methicillin-resistant Staphylococcus aureus (MRSA),0.796,Worse
000459,Methicillin-resistant Staphylococcus aureus (MRSA),1.484,No Different
000459,Surgical site infections (SSI) - Abdominal hysterectomy,1.541,No Different
000459,Clostridium difficile (C.diff) infections,1.73,Worse
000459,Surgical site infections (SSI) - Colon surgery,1.621,No Different
000459,Central line-associated bloodstream infections (CLABSI),1.422,No Different
000460,Methicillin-resistant Staphylococcus aureus (MRSA),0.697,No Different
000460,Surgical site infections (SSI) - Colon surgery,0.533,No Different
000460,Clostridium difficile (C.diff) infections,0.792,Worse
000460,Central line-associated bloodstream infections (CLABSI),0.989,No Different
000461,Catheter-associated urinary tract infections (CAUTI),0.869,Better
000461,Surgical site infections (SSI) - Colon surgery,1.048,Worse
000461,Surgical site infections (SSI) - Abdominal hysterectomy,0.944,Worse
000461,Central line-associated bloodstream infections (CLABSI),0.945,No Different
000461,Methicillin-resistant Staphylococcus aureus (MRSA),0.912,Better
000462,Surgical site infections (SSI) - Colon surgery,0.574,Better
000462,Methicillin-resistant Staphylococcus aureus (MRSA),0.798,No Different
000462,Central line-associated bloodstream infections (CLABSI),0.513,No Different
000462,Clostridium difficile (C.diff) infections,0.809,Worse
000463,Surgical site infections (SSI) - Abdominal hysterectomy,0.658,No Different
000463,Surgical site infections (SSI) - Colon surgery,0.594,No Different
000463,Catheter-associated urinary tract infections (CAUTI),0.906,No Different
000463,Clostridium difficile (C.diff) infections,0.512,No Different
000463,Methicillin-resistant Staphylococcus aureus (MRSA),0.833,No Different
000464,Methicillin-resistant Staphylococcus aureus (MRSA),1.123,Better
000464,Surgical site infections (SSI) - Colon surgery,0.803,No Different
000464,Clostridium difficile (C.diff) infections,0.531,No Different
000464,Central line-associated bloodstream infections (CLABSI),0.85,No Different
000465,Surgical site infections (SSI) - Abdominal hysterectomy,1.321,No Different
000465,Catheter-associated urinary tract infections (CAUTI),1.129,No Different
000465,Methicillin-resistant Staphylococcus aureus (MRSA),1.312,Better
000465,Central line-associated bloodstream infections (CLABSI),0.811,No Different
000465,Clostridium difficile (C.diff) infections,1.306,No Different
000466,Clostridium difficile (C.diff) infections,0.586,No Different
000466,Methicillin-resistant Staphylococcus aureus (MRSA),1.134,No Different
000466,Surgical site infections (SSI) - Abdominal hysterectomy,0.646,No Different
000467,Surgical site infections (SSI) - Colon surgery,1.056,Better
000467,Catheter-associated urinary tract infections (CAUTI),0.801,No Different
000467,Central line-associated bloodstream infections (CLABSI),0.508,No Different
000468,Methicillin-resistant Staphylococcus aureus (MRSA),0.964,No Different
000468,Surgical site infections (SSI) - Abdominal hysterectomy,0.751,No Different
000468,Clostridium difficile (C.diff) infections,1.272,No Different
000469,Surgical site infections (SSI) - Abdominal hysterectomy,0.445,Better
000469,Methicillin-resistant Staphylococcus aureus (MRSA),0.376,Worse
000469,Surgical site infections (SSI) - Colon surgery,0.566,No Different
000470,Clostridium difficile (C.diff) infections,0.749,No Different
000470,Surgical site infections (SSI) - Colon surgery,0.675,No Different
000470,Surgical site infections (SSI) - Abdominal hysterectomy,0.55,No Different
000470,Methicillin-resistant Staphylococcus aureus (MRSA),0.733,No Different
000470,Central line-associated bloodstream infections (CLABSI),0.815,No Different
000471,Catheter-associated urinary tract infections (CAUTI),1.025,No Different
000471,Methicillin-resistant Staphylococcus aureus (MRSA),1.157,Better
000471,Central line-associated bloodstream infections (CLABSI),1.122,No Different
000472,Methicillin-resistant Staphylococcus aureus (MRSA),1.316,No Different
000472,Surgical site infections (SSI) - Colon surgery,1.255,Worse
000472,Surgical site infections (SSI) - Abdominal hysterectomy,0.933,Worse
000472,Catheter-associated urinary tract infections (CAUTI),0.946,Better
000472,Clostridium difficile (C.diff) infections,1.139,No Different
000472,Central line-associated bloodstream infections (CLABSI),1.165,No Different
000473,Central line-associated bloodstream infections (CLABSI),0.957,No Different
000473,Clostridium difficile (C.diff) infections,0.962,Worse
000473,Catheter-associated urinary tract infections (CAUTI),0.367,Better
000474,Methicillin-resistant Staphylococcus aureus (MRSA),0.92,Worse
000474,Surgical site infections (SSI) - Abdominal hysterectomy,1.152,No Different
000474,Central line-associated bloodstream infections (CLABSI),0.693,Better
000474,Catheter-associated urinary tract infections (CAUTI),1.255,No Different
000474,Surgical site infections (SSI) - Colon surgery,1.322,Better
000475,Central line-associated bloodstream infections (CLABSI),0.353,No Different
000475,Clostridium difficile (C.diff) infections,0.688,No Different
000475,Surgical site infections (SSI) - Abdominal hysterectomy,0.702,No Different
000475,Methicillin-resistant Staphylococcus aureus (MRSA),0.691,No Different
000476,Methicillin-resistant Staphylococcus aureus (MRSA),0.679,No Different
000476,Surgical site infections (SSI) - Abdominal hysterectomy,0.687,No Different
000476,Clostridium difficile (C.diff) infections,0.443,Worse
000477,Surgical site infections (SSI) - Colon surgery,0.293,Better
000477,Surgical site infections (SSI) - Abdominal hysterectomy,0.736,Better
000477,Catheter-associated urinary tract infections (CAUTI),0.818,No Different
000478,Central line-associated bloodstream infections (CLABSI),0.788,No Different
000478,Catheter-associated urinary tract infections (CAUTI),0.967,No Different
000478,Surgical site infections (SSI) - Abdominal hysterectomy,1.141,Better
000478,Clostridium difficile (C.diff) infections,0.902,Better
000479,Clostridium difficile (C.diff) infections,1.186,No Different
000479,Surgical site infections (SSI) - Colon surgery,1.224,No Different
000479,Catheter-associated urinary tract infections (CAUTI),1.035,No Different
000480,Surgical site infections (SSI) - Colon surgery,1.18,Better
000480,Methicillin-resistant Staphylococcus aureus (MRSA),1.091,Worse
000480,Central line-associated bloodstream infections (CLABSI),1.609,No Different
000480,Catheter-associated urinary tract infections (CAUTI),1.102,No Different
000480,Clostridium difficile (C.diff) infections,1.558,No Different
000480,Surgical site infections (SSI) - Abdominal hysterectomy,1.549,No Different
000481,Catheter-associated urinary tract infections (CAUTI),1.705,No Different
000481,Surgical site infections (SSI) - Colon surgery,1.426,No Different
000481,Central line-associated bloodstream infections (CLABSI),1.1,Worse
000481,Clostridium difficile (C.diff) infections,1.705,Better
000481,Surgical site infections (SSI) - Abdominal hysterectomy,1.269,No Different
000482,Surgical site infections (SSI) - Colon surgery,0.651,No Different
000482,Central line-associated bloodstream infections (CLABSI),1.105,No Different
000482,Methicillin-resistant Staphylococcus aureus (MRSA),0.441,No Different
000482,Surgical site infections (SSI) - Abdominal hysterectomy,0.829,No Different
000483,Methicillin-resistant Staphylococcus aureus (MRSA),0.408,No Different
000483,Surgical site infections (SSI) - Colon surgery,0.91,No Different
000483,Central line-associated bloodstream infections (CLABSI),0.697,No Different
000483,Surgical site infections (SSI) - Abdominal hysterectomy,0.787,No Different
000483,Clostridium difficile (C.diff) infections,0.784,Worse
000484,Central line-associated bloodstream infections (CLABSI),1.472,No Different
000484,Clostridium difficile (C.diff) infections,0.904,No Different
000484,Surgical site infections (SSI) - Colon surgery,0.802,No Different
000484,Catheter-associated urinary tract infections (CAUTI),0.988,No Different
